X  1.48511961, cosTheta -0.98871812, sinTheta -0.14978809,
X  1.48514993, cosTheta -0.98861843, sinTheta -0.15044465,
X  1.48518055, cosTheta -0.98851792, sinTheta -0.15110368,
X  1.48521147, cosTheta -0.98841658, sinTheta -0.15176518,
X  1.48524268, cosTheta -0.98831440, sinTheta -0.15242915,
X  1.48527419, cosTheta -0.98821138, sinTheta -0.15309559,
X  1.48530600, cosTheta -0.98810752, sinTheta -0.15376450,
X  1.48533810, cosTheta -0.98800281, sinTheta -0.15443588,
X  1.48537050, cosTheta -0.98789725, sinTheta -0.15510973,
X  1.48540320, cosTheta -0.98779082, sinTheta -0.15578604,
X  1.48543619, cosTheta -0.98768353, sinTheta -0.15646483,
X  1.48546948, cosTheta -0.98757537, sinTheta -0.15714608,
X  1.48550307, cosTheta -0.98746633, sinTheta -0.15782979,
X  1.48553695, cosTheta -0.98735641, sinTheta -0.15851597,
X  1.48557113, cosTheta -0.98724561, sinTheta -0.15920462,
X  1.48560560, cosTheta -0.98713391, sinTheta -0.15989572,
X  1.48564038, cosTheta -0.98702132, sinTheta -0.16058929,
X  1.48567545, cosTheta -0.98690782, sinTheta -0.16128533,
X  1.48571081, cosTheta -0.98679341, sinTheta -0.16198382,
X  1.48574647, cosTheta -0.98667810, sinTheta -0.16268478,
X  1.48578243, cosTheta -0.98656186, sinTheta -0.16338819,
X  1.48581868, cosTheta -0.98644470, sinTheta -0.16409406,
X  1.48585523, cosTheta -0.98632660, sinTheta -0.16480240,
X  1.48589208, cosTheta -0.98620758, sinTheta -0.16551318,
X  1.48592922, cosTheta -0.98608761, sinTheta -0.16622643,
X  1.48596665, cosTheta -0.98596670, sinTheta -0.16694213,
X  1.48600438, cosTheta -0.98584483, sinTheta -0.16766029,
X  1.48604241, cosTheta -0.98572201, sinTheta -0.16838090,
X  1.48608073, cosTheta -0.98559822, sinTheta -0.16910397,
X  1.48611934, cosTheta -0.98547346, sinTheta -0.16982949,
X  1.48615825, cosTheta -0.98534773, sinTheta -0.17055746,
X  1.48619746, cosTheta -0.98522102, sinTheta -0.17128788,
X  1.48623695, cosTheta -0.98509333, sinTheta -0.17202075,
X  1.48627674, cosTheta -0.98496464, sinTheta -0.17275607,
X  1.48631682, cosTheta -0.98483495, sinTheta -0.17349384,
X  1.48635720, cosTheta -0.98470427, sinTheta -0.17423406,
X  1.48639786, cosTheta -0.98457257, sinTheta -0.17497672,
X  1.48643882, cosTheta -0.98443986, sinTheta -0.17572183,
X  1.48648007, cosTheta -0.98430613, sinTheta -0.17646939,
X  1.48652161, cosTheta -0.98417137, sinTheta -0.17721939,
X  1.48656344, cosTheta -0.98403558, sinTheta -0.17797183,
X  1.48660556, cosTheta -0.98389876, sinTheta -0.17872672,
X  1.48664797, cosTheta -0.98376088, sinTheta -0.17948404,
X  1.48669067, cosTheta -0.98362196, sinTheta -0.18024381,
X  1.48673366, cosTheta -0.98348199, sinTheta -0.18100602,
X  1.48677693, cosTheta -0.98334095, sinTheta -0.18177066,
X  1.48682049, cosTheta -0.98319885, sinTheta -0.18253775,
X  1.48686434, cosTheta -0.98305567, sinTheta -0.18330726,
X  1.48690848, cosTheta -0.98291141, sinTheta -0.18407922,
X  1.48695290, cosTheta -0.98276607, sinTheta -0.18485361,
X  1.48699761, cosTheta -0.98261963, sinTheta -0.18563043,
X  1.48704260, cosTheta -0.98247210, sinTheta -0.18640968,
X  1.48708788, cosTheta -0.98232347, sinTheta -0.18719137,
X  1.48713344, cosTheta -0.98217372, sinTheta -0.18797549,
X  1.48717928, cosTheta -0.98202286, sinTheta -0.18876203,
X  1.48722540, cosTheta -0.98187088, sinTheta -0.18955100,
X  1.48727181, cosTheta -0.98171776, sinTheta -0.19034240,
X  1.48731849, cosTheta -0.98156352, sinTheta -0.19113623,
X  1.48736546, cosTheta -0.98140813, sinTheta -0.19193248,
X  1.48741270, cosTheta -0.98125160, sinTheta -0.19273115,
X  1.48746023, cosTheta -0.98109391, sinTheta -0.19353225,
X  1.48750803, cosTheta -0.98093507, sinTheta -0.19433577,
X  1.48755611, cosTheta -0.98077506, sinTheta -0.19514170,
X  1.48760446, cosTheta -0.98061388, sinTheta -0.19595006,
X  1.48765309, cosTheta -0.98045152, sinTheta -0.19676083,
X  1.48770199, cosTheta -0.98028797, sinTheta -0.19757402,
X  1.48775117, cosTheta -0.98012324, sinTheta -0.19838962,
X  1.48780062, cosTheta -0.97995730, sinTheta -0.19920763,
X  1.48785034, cosTheta -0.97979017, sinTheta -0.20002806,
X  1.48790034, cosTheta -0.97962182, sinTheta -0.20085090,
X  1.48795060, cosTheta -0.97945226, sinTheta -0.20167615,
X  1.48800113, cosTheta -0.97928148, sinTheta -0.20250381,
X  1.48805193, cosTheta -0.97910946, sinTheta -0.20333387,
X  1.48810300, cosTheta -0.97893621, sinTheta -0.20416634,
X  1.48815433, cosTheta -0.97876172, sinTheta -0.20500121,
X  1.48820593, cosTheta -0.97858598, sinTheta -0.20583848,
X  1.48825779, cosTheta -0.97840898, sinTheta -0.20667816,
X  1.48830991, cosTheta -0.97823073, sinTheta -0.20752023,
X  1.48836230, cosTheta -0.97805120, sinTheta -0.20836470,
X  1.48841495, cosTheta -0.97787040, sinTheta -0.20921157,
X  1.48846786, cosTheta -0.97768832, sinTheta -0.21006083,
X  1.48852102, cosTheta -0.97750495, sinTheta -0.21091248,
X  1.48857445, cosTheta -0.97732028, sinTheta -0.21176653,
X  1.48862813, cosTheta -0.97713432, sinTheta -0.21262297,
X  1.48868206, cosTheta -0.97694704, sinTheta -0.21348179,
X  1.48873625, cosTheta -0.97675845, sinTheta -0.21434300,
X  1.48879070, cosTheta -0.97656854, sinTheta -0.21520660,
X  1.48884539, cosTheta -0.97637731, sinTheta -0.21607257,
X  1.48890034, cosTheta -0.97618473, sinTheta -0.21694093,
X  1.48895553, cosTheta -0.97599082, sinTheta -0.21781167,
X  1.48901098, cosTheta -0.97579555, sinTheta -0.21868479,
X  1.48906667, cosTheta -0.97559894, sinTheta -0.21956028,
X  1.48912260, cosTheta -0.97540096, sinTheta -0.22043815,
X  1.48917878, cosTheta -0.97520161, sinTheta -0.22131838,
X  1.48923520, cosTheta -0.97500088, sinTheta -0.22220099,
X  1.48929187, cosTheta -0.97479877, sinTheta -0.22308597,
X  1.48934877, cosTheta -0.97459528, sinTheta -0.22397331,
X  1.48940591, cosTheta -0.97439039, sinTheta -0.22486302,
X  1.48946329, cosTheta -0.97418409, sinTheta -0.22575509,
X  1.48952091, cosTheta -0.97397638, sinTheta -0.22664952,
X  1.48957876, cosTheta -0.97376726, sinTheta -0.22754631,
X  1.48963684, cosTheta -0.97355671, sinTheta -0.22844545,
X  1.48969516, cosTheta -0.97334474, sinTheta -0.22934695,
X  1.48975370, cosTheta -0.97313132, sinTheta -0.23025080,
X  1.48981247, cosTheta -0.97291646, sinTheta -0.23115700,
X  1.48987147, cosTheta -0.97270015, sinTheta -0.23206554,
X  1.48993070, cosTheta -0.97248238, sinTheta -0.23297644,
X  1.48999015, cosTheta -0.97226314, sinTheta -0.23388967,
X  1.49004982, cosTheta -0.97204244, sinTheta -0.23480525,
X  1.49010972, cosTheta -0.97182025, sinTheta -0.23572316,
X  1.49016983, cosTheta -0.97159657, sinTheta -0.23664341,
X  1.49023016, cosTheta -0.97137140, sinTheta -0.23756600,
X  1.49029071, cosTheta -0.97114473, sinTheta -0.23849091,
X  1.49035147, cosTheta -0.97091655, sinTheta -0.23941815,
X  1.49041244, cosTheta -0.97068686, sinTheta -0.24034772,
X  1.49047362, cosTheta -0.97045564, sinTheta -0.24127962,
X  1.49053502, cosTheta -0.97022289, sinTheta -0.24221383,
X  1.49059662, cosTheta -0.96998861, sinTheta -0.24315036,
X  1.49065842, cosTheta -0.96975278, sinTheta -0.24408921,
X  1.49072043, cosTheta -0.96951540, sinTheta -0.24503038,
X  1.49078264, cosTheta -0.96927647, sinTheta -0.24597385,
X  1.49084506, cosTheta -0.96903596, sinTheta -0.24691963,
X  1.49090767, cosTheta -0.96879389, sinTheta -0.24786772,
X  1.49097048, cosTheta -0.96855023, sinTheta -0.24881810,
X  1.49103348, cosTheta -0.96830499, sinTheta -0.24977079,
X  1.49109668, cosTheta -0.96805815, sinTheta -0.25072578,
X  1.49116006, cosTheta -0.96780971, sinTheta -0.25168305,
X  1.49122364, cosTheta -0.96755967, sinTheta -0.25264262,
X  1.49128740, cosTheta -0.96730800, sinTheta -0.25360448,
X  1.49135135, cosTheta -0.96705471, sinTheta -0.25456862,
X  1.49141548, cosTheta -0.96679979, sinTheta -0.25553504,
X  1.49147979, cosTheta -0.96654324, sinTheta -0.25650375,
X  1.49154429, cosTheta -0.96628503, sinTheta -0.25747472,
X  1.49160896, cosTheta -0.96602518, sinTheta -0.25844797,
X  1.49167380, cosTheta -0.96576366, sinTheta -0.25942349,
X  1.49173882, cosTheta -0.96550048, sinTheta -0.26040128,
X  1.49180401, cosTheta -0.96523562, sinTheta -0.26138132,
X  1.49186937, cosTheta -0.96496908, sinTheta -0.26236363,
X  1.49193489, cosTheta -0.96470085, sinTheta -0.26334819,
X  1.49200058, cosTheta -0.96443092, sinTheta -0.26433501,
X  1.49206644, cosTheta -0.96415929, sinTheta -0.26532407,
X  1.49213245, cosTheta -0.96388595, sinTheta -0.26631538,
X  1.49219862, cosTheta -0.96361088, sinTheta -0.26730894,
X  1.49226495, cosTheta -0.96333409, sinTheta -0.26830473,
X  1.49233143, cosTheta -0.96305557, sinTheta -0.26930275,
X  1.49239807, cosTheta -0.96277530, sinTheta -0.27030301,
X  1.49246485, cosTheta -0.96249329, sinTheta -0.27130549,
X  1.49253178, cosTheta -0.96220952, sinTheta -0.27231020,
X  1.49259886, cosTheta -0.96192398, sinTheta -0.27331713,
X  1.49266607, cosTheta -0.96163667, sinTheta -0.27432628,
X  1.49273343, cosTheta -0.96134759, sinTheta -0.27533763,
X  1.49280093, cosTheta -0.96105672, sinTheta -0.27635120,
X  1.49286856, cosTheta -0.96076405, sinTheta -0.27736697,
X  1.49293632, cosTheta -0.96046959, sinTheta -0.27838494,
X  1.49300422, cosTheta -0.96017331, sinTheta -0.27940511,
X  1.49307225, cosTheta -0.95987522, sinTheta -0.28042747,
X  1.49314040, cosTheta -0.95957530, sinTheta -0.28145201,
X  1.49320867, cosTheta -0.95927356, sinTheta -0.28247875,
X  1.49327706, cosTheta -0.95896997, sinTheta -0.28350766,
X  1.49334558, cosTheta -0.95866454, sinTheta -0.28453874,
X  1.49341421, cosTheta -0.95835726, sinTheta -0.28557200,
X  1.49348295, cosTheta -0.95804811, sinTheta -0.28660743,
X  1.49355181, cosTheta -0.95773710, sinTheta -0.28764501,
X  1.49362077, cosTheta -0.95742421, sinTheta -0.28868476,
X  1.49368984, cosTheta -0.95710943, sinTheta -0.28972666,
X  1.49375901, cosTheta -0.95679277, sinTheta -0.29077070,
X  1.49382828, cosTheta -0.95647420, sinTheta -0.29181689,
X  1.49389765, cosTheta -0.95615373, sinTheta -0.29286522,
X  1.49396712, cosTheta -0.95583135, sinTheta -0.29391569,
X  1.49403668, cosTheta -0.95550704, sinTheta -0.29496828,
X  1.49410633, cosTheta -0.95518081, sinTheta -0.29602300,
X  1.49417607, cosTheta -0.95485264, sinTheta -0.29707984,
X  1.49424589, cosTheta -0.95452253, sinTheta -0.29813880,
X  1.49431580, cosTheta -0.95419046, sinTheta -0.29919986,
X  1.49438578, cosTheta -0.95385644, sinTheta -0.30026303,
X  1.49445584, cosTheta -0.95352045, sinTheta -0.30132831,
X  1.49452597, cosTheta -0.95318249, sinTheta -0.30239567,
X  1.49459618, cosTheta -0.95284255, sinTheta -0.30346513,
X  1.49466645, cosTheta -0.95250061, sinTheta -0.30453667,
X  1.49473679, cosTheta -0.95215668, sinTheta -0.30561029,
X  1.49480719, cosTheta -0.95181075, sinTheta -0.30668598,
X  1.49487766, cosTheta -0.95146281, sinTheta -0.30776374,
X  1.49494817, cosTheta -0.95111285, sinTheta -0.30884357,
X  1.49501875, cosTheta -0.95076086, sinTheta -0.30992545,
X  1.49508937, cosTheta -0.95040684, sinTheta -0.31100938,
X  1.49516004, cosTheta -0.95005078, sinTheta -0.31209536,
X  1.49523076, cosTheta -0.94969267, sinTheta -0.31318339,
X  1.49530152, cosTheta -0.94933250, sinTheta -0.31427344,
X  1.49537232, cosTheta -0.94897028, sinTheta -0.31536553,
X  1.49544315, cosTheta -0.94860598, sinTheta -0.31645963,
X  1.49551402, cosTheta -0.94823960, sinTheta -0.31755576,
X  1.49558492, cosTheta -0.94787114, sinTheta -0.31865390,
X  1.49565585, cosTheta -0.94750058, sinTheta -0.31975404,
X  1.49572680, cosTheta -0.94712793, sinTheta -0.32085618,
X  1.49579777, cosTheta -0.94675317, sinTheta -0.32196031,
X  1.49586876, cosTheta -0.94637629, sinTheta -0.32306644,
X  1.49593976, cosTheta -0.94599729, sinTheta -0.32417454,
X  1.49601078, cosTheta -0.94561616, sinTheta -0.32528461,
X  1.49608180, cosTheta -0.94523289, sinTheta -0.32639666,
X  1.49615284, cosTheta -0.94484748, sinTheta -0.32751066,
X  1.49622387, cosTheta -0.94445992, sinTheta -0.32862662,
X  1.49629490, cosTheta -0.94407020, sinTheta -0.32974453,
X  1.49636593, cosTheta -0.94367831, sinTheta -0.33086438,
X  1.49643696, cosTheta -0.94328426, sinTheta -0.33198617,
X  1.49650797, cosTheta -0.94288801, sinTheta -0.33310988,
X  1.49657897, cosTheta -0.94248959, sinTheta -0.33423551,
X  1.49664995, cosTheta -0.94208896, sinTheta -0.33536306,
X  1.49672091, cosTheta -0.94168614, sinTheta -0.33649252,
X  1.49679185, cosTheta -0.94128110, sinTheta -0.33762388,
X  1.49686276, cosTheta -0.94087385, sinTheta -0.33875713,
X  1.49693365, cosTheta -0.94046438, sinTheta -0.33989227,
X  1.49700450, cosTheta -0.94005267, sinTheta -0.34102929,
X  1.49707531, cosTheta -0.93963873, sinTheta -0.34216817,
X  1.49714609, cosTheta -0.93922254, sinTheta -0.34330893,
X  1.49721682, cosTheta -0.93880410, sinTheta -0.34445154,
X  1.49728750, cosTheta -0.93838340, sinTheta -0.34559600,
X  1.49735814, cosTheta -0.93796043, sinTheta -0.34674231,
X  1.49742872, cosTheta -0.93753519, sinTheta -0.34789045,
X  1.49749924, cosTheta -0.93710767, sinTheta -0.34904041,
X  1.49756971, cosTheta -0.93667787, sinTheta -0.35019220,
X  1.49764011, cosTheta -0.93624576, sinTheta -0.35134580,
X  1.49771045, cosTheta -0.93581136, sinTheta -0.35250120,
X  1.49778071, cosTheta -0.93537465, sinTheta -0.35365840,
X  1.49785090, cosTheta -0.93493562, sinTheta -0.35481739,
X  1.49792102, cosTheta -0.93449428, sinTheta -0.35597815,
X  1.49799105, cosTheta -0.93405060, sinTheta -0.35714069,
X  1.49806100, cosTheta -0.93360459, sinTheta -0.35830500,
X  1.49813086, cosTheta -0.93315623, sinTheta -0.35947106,
X  1.49820063, cosTheta -0.93270553, sinTheta -0.36063887,
X  1.49827031, cosTheta -0.93225247, sinTheta -0.36180841,
X  1.49833989, cosTheta -0.93179705, sinTheta -0.36297969,
X  1.49840936, cosTheta -0.93133926, sinTheta -0.36415269,
X  1.49847873, cosTheta -0.93087909, sinTheta -0.36532740,
X  1.49854800, cosTheta -0.93041655, sinTheta -0.36650382,
X  1.49861715, cosTheta -0.92995161, sinTheta -0.36768194,
X  1.49868618, cosTheta -0.92948427, sinTheta -0.36886174,
X  1.49875509, cosTheta -0.92901454, sinTheta -0.37004323,
X  1.49882388, cosTheta -0.92854239, sinTheta -0.37122638,
X  1.49889255, cosTheta -0.92806783, sinTheta -0.37241119,
X  1.49900052, cosTheta -0.92731481, sinTheta -0.37428230,
X  1.49906880, cosTheta -0.92683428, sinTheta -0.37547066,
X  1.49913687, cosTheta -0.92635188, sinTheta -0.37665925,
X  1.49920471, cosTheta -0.92586761, sinTheta -0.37784808,
X  1.49927233, cosTheta -0.92538146, sinTheta -0.37903715,
X  1.49933973, cosTheta -0.92489342, sinTheta -0.38022646,
X  1.49940691, cosTheta -0.92440349, sinTheta -0.38141602,
X  1.49947387, cosTheta -0.92391168, sinTheta -0.38260582,
X  1.49954060, cosTheta -0.92341796, sinTheta -0.38379587,
X  1.49960710, cosTheta -0.92292235, sinTheta -0.38498616,
X  1.49967338, cosTheta -0.92242482, sinTheta -0.38617670,
X  1.49973943, cosTheta -0.92192539, sinTheta -0.38736750,
X  1.49980525, cosTheta -0.92142404, sinTheta -0.38855854,
X  1.49987084, cosTheta -0.92092077, sinTheta -0.38974984,
X  1.49993620, cosTheta -0.92041558, sinTheta -0.39094138,
X  1.50000132, cosTheta -0.91990845, sinTheta -0.39213319,
X  1.50006621, cosTheta -0.91939940, sinTheta -0.39332525,
X  1.50013087, cosTheta -0.91888840, sinTheta -0.39451757,
X  1.50019528, cosTheta -0.91837546, sinTheta -0.39571014,
X  1.50025946, cosTheta -0.91786057, sinTheta -0.39690298,
X  1.50032340, cosTheta -0.91734373, sinTheta -0.39809607,
X  1.50038710, cosTheta -0.91682493, sinTheta -0.39928943,
X  1.50045056, cosTheta -0.91630417, sinTheta -0.40048305,
X  1.50051377, cosTheta -0.91578144, sinTheta -0.40167693,
X  1.50057674, cosTheta -0.91525674, sinTheta -0.40287108,
X  1.50063946, cosTheta -0.91473006, sinTheta -0.40406549,
X  1.50070193, cosTheta -0.91420140, sinTheta -0.40526017,
X  1.50076416, cosTheta -0.91367075, sinTheta -0.40645511,
X  1.50082614, cosTheta -0.91313811, sinTheta -0.40765032,
X  1.50088786, cosTheta -0.91260348, sinTheta -0.40884581,
X  1.50094933, cosTheta -0.91206684, sinTheta -0.41004156,
X  1.50101054, cosTheta -0.91152820, sinTheta -0.41123758,
X  1.50107150, cosTheta -0.91098754, sinTheta -0.41243387,
X  1.50113221, cosTheta -0.91044487, sinTheta -0.41363044,
X  1.50119265, cosTheta -0.90990018, sinTheta -0.41482728,
X  1.50125283, cosTheta -0.90935346, sinTheta -0.41602439,
X  1.50131275, cosTheta -0.90880471, sinTheta -0.41722177,
X  1.50137241, cosTheta -0.90825392, sinTheta -0.41841943,
X  1.50143180, cosTheta -0.90770109, sinTheta -0.41961736,
X  1.50149093, cosTheta -0.90714621, sinTheta -0.42081557,
X  1.50154979, cosTheta -0.90658929, sinTheta -0.42201406,
X  1.50160837, cosTheta -0.90603030, sinTheta -0.42321282,
X  1.50166669, cosTheta -0.90546925, sinTheta -0.42441186,
X  1.50172474, cosTheta -0.90490614, sinTheta -0.42561118,
X  1.50178251, cosTheta -0.90434095, sinTheta -0.42681078,
X  1.50184000, cosTheta -0.90377369, sinTheta -0.42801065,
X  1.50189722, cosTheta -0.90320434, sinTheta -0.42921081,
X  1.50195415, cosTheta -0.90263291, sinTheta -0.43041124,
X  1.50201081, cosTheta -0.90205938, sinTheta -0.43161195,
X  1.50206718, cosTheta -0.90148375, sinTheta -0.43281295,
X  1.50212328, cosTheta -0.90090602, sinTheta -0.43401422,
X  1.50217908, cosTheta -0.90032618, sinTheta -0.43521578,
X  1.50223460, cosTheta -0.89974422, sinTheta -0.43641761,
X  1.50228982, cosTheta -0.89916015, sinTheta -0.43761973,
X  1.50234476, cosTheta -0.89857395, sinTheta -0.43882212,
X  1.50239940, cosTheta -0.89798562, sinTheta -0.44002480,
X  1.50245375, cosTheta -0.89739515, sinTheta -0.44122776,
X  1.50250781, cosTheta -0.89680255, sinTheta -0.44243100,
X  1.50256156, cosTheta -0.89620779, sinTheta -0.44363452,
X  1.50261502, cosTheta -0.89561089, sinTheta -0.44483833,
X  1.50266817, cosTheta -0.89501183, sinTheta -0.44604241,
X  1.50272102, cosTheta -0.89441060, sinTheta -0.44724678,
X  1.50277357, cosTheta -0.89380720, sinTheta -0.44845142,
X  1.50282581, cosTheta -0.89320164, sinTheta -0.44965635,
X  1.50287774, cosTheta -0.89259389, sinTheta -0.45086156,
X  1.50292936, cosTheta -0.89198396, sinTheta -0.45206705,
X  1.50298067, cosTheta -0.89137183, sinTheta -0.45327283,
X  1.50303166, cosTheta -0.89075751, sinTheta -0.45447888,
X  1.50308233, cosTheta -0.89014099, sinTheta -0.45568521,
X  1.50313269, cosTheta -0.88952227, sinTheta -0.45689182,
X  1.50318273, cosTheta -0.88890133, sinTheta -0.45809871,
X  1.50323244, cosTheta -0.88827817, sinTheta -0.45930588,
X  1.50328184, cosTheta -0.88765279, sinTheta -0.46051333,
X  1.50333090, cosTheta -0.88702518, sinTheta -0.46172106,
X  1.50337964, cosTheta -0.88639533, sinTheta -0.46292906,
X  1.50342805, cosTheta -0.88576324, sinTheta -0.46413735,
X  1.50347612, cosTheta -0.88512891, sinTheta -0.46534591,
X  1.50352386, cosTheta -0.88449233, sinTheta -0.46655474,
X  1.50357127, cosTheta -0.88385348, sinTheta -0.46776385,
X  1.50361833, cosTheta -0.88321238, sinTheta -0.46897324,
X  1.50366506, cosTheta -0.88256900, sinTheta -0.47018290,
X  1.50371145, cosTheta -0.88192335, sinTheta -0.47139284,
X  1.50375749, cosTheta -0.88127542, sinTheta -0.47260304,
X  1.50380318, cosTheta -0.88062520, sinTheta -0.47381352,
X  1.50384852, cosTheta -0.87997269, sinTheta -0.47502427,
X  1.50389352, cosTheta -0.87931788, sinTheta -0.47623530,
X  1.50393816, cosTheta -0.87866077, sinTheta -0.47744659,
X  1.50398245, cosTheta -0.87800135, sinTheta -0.47865815,
X  1.50402638, cosTheta -0.87733962, sinTheta -0.47986998,
X  1.50406995, cosTheta -0.87667556, sinTheta -0.48108207,
X  1.50411316, cosTheta -0.87600918, sinTheta -0.48229444,
X  1.50415600, cosTheta -0.87534046, sinTheta -0.48350706,
X  1.50419848, cosTheta -0.87466941, sinTheta -0.48471995,
X  1.50424059, cosTheta -0.87399601, sinTheta -0.48593310,
X  1.50428233, cosTheta -0.87332026, sinTheta -0.48714652,
X  1.50432370, cosTheta -0.87264215, sinTheta -0.48836019,
X  1.50436469, cosTheta -0.87196168, sinTheta -0.48957413,
X  1.50440531, cosTheta -0.87127884, sinTheta -0.49078832,
X  1.50444554, cosTheta -0.87059363, sinTheta -0.49200277,
X  1.50448540, cosTheta -0.86990604, sinTheta -0.49321747,
X  1.50452487, cosTheta -0.86921607, sinTheta -0.49443243,
X  1.50456395, cosTheta -0.86852370, sinTheta -0.49564764,
X  1.50460265, cosTheta -0.86782893, sinTheta -0.49686310,
X  1.50464095, cosTheta -0.86713176, sinTheta -0.49807881,
X  1.50467886, cosTheta -0.86643218, sinTheta -0.49929477,
X  1.50471637, cosTheta -0.86573019, sinTheta -0.50051098,
X  1.50475349, cosTheta -0.86502577, sinTheta -0.50172743,
X  1.50479020, cosTheta -0.86431893, sinTheta -0.50294412,
X  1.50482651, cosTheta -0.86360965, sinTheta -0.50416106,
X  1.50486242, cosTheta -0.86289793, sinTheta -0.50537823,
X  1.50489791, cosTheta -0.86218377, sinTheta -0.50659565,
X  1.50493300, cosTheta -0.86146715, sinTheta -0.50781329,
X  1.50496767, cosTheta -0.86074808, sinTheta -0.50903118,
X  1.50500193, cosTheta -0.86002654, sinTheta -0.51024930,
X  1.50503577, cosTheta -0.85930254, sinTheta -0.51146764,
X  1.50506919, cosTheta -0.85857605, sinTheta -0.51268622,
X  1.50510218, cosTheta -0.85784709, sinTheta -0.51390502,
X  1.50513475, cosTheta -0.85711564, sinTheta -0.51512405,
X  1.50516689, cosTheta -0.85638169, sinTheta -0.51634330,
X  1.50519860, cosTheta -0.85564524, sinTheta -0.51756277,
X  1.50522988, cosTheta -0.85490629, sinTheta -0.51878246,
X  1.50526072, cosTheta -0.85416482, sinTheta -0.52000236,
X  1.50529112, cosTheta -0.85342084, sinTheta -0.52122248,
X  1.50532108, cosTheta -0.85267433, sinTheta -0.52244281,
X  1.50535060, cosTheta -0.85192529, sinTheta -0.52366335,
X  1.50537967, cosTheta -0.85117371, sinTheta -0.52488409,
X  1.50540829, cosTheta -0.85041959, sinTheta -0.52610504,
X  1.50543645, cosTheta -0.84966292, sinTheta -0.52732620,
X  1.50546417, cosTheta -0.84890370, sinTheta -0.52854755,
X  1.50549142, cosTheta -0.84814191, sinTheta -0.52976910,
X  1.50551821, cosTheta -0.84737756, sinTheta -0.53099084,
X  1.50554455, cosTheta -0.84661063, sinTheta -0.53221278,
X  1.50557041, cosTheta -0.84584112, sinTheta -0.53343490,
X  1.50559581, cosTheta -0.84506903, sinTheta -0.53465721,
X  1.50562073, cosTheta -0.84429435, sinTheta -0.53587970,
X  1.50564519, cosTheta -0.84351706, sinTheta -0.53710238,
X  1.50566916, cosTheta -0.84273718, sinTheta -0.53832523,
X  1.50569265, cosTheta -0.84195468, sinTheta -0.53954825,
X  1.50571567, cosTheta -0.84116956, sinTheta -0.54077145,
X  1.50573819, cosTheta -0.84038183, sinTheta -0.54199482,
X  1.50576023, cosTheta -0.83959146, sinTheta -0.54321835,
X  1.50578178, cosTheta -0.83879846, sinTheta -0.54444205,
X  1.50580283, cosTheta -0.83800282, sinTheta -0.54566591,
X  1.50582338, cosTheta -0.83720452, sinTheta -0.54688992,
X  1.50584344, cosTheta -0.83640358, sinTheta -0.54811409,
X  1.50586299, cosTheta -0.83559998, sinTheta -0.54933840,
X  1.50588204, cosTheta -0.83479371, sinTheta -0.55056286,
X  1.50590058, cosTheta -0.83398477, sinTheta -0.55178747,
X  1.50591860, cosTheta -0.83317315, sinTheta -0.55301221,
X  1.50593611, cosTheta -0.83235884, sinTheta -0.55423710,
X  1.50595311, cosTheta -0.83154185, sinTheta -0.55546211,
X  1.50596958, cosTheta -0.83072216, sinTheta -0.55668725,
X  1.50598553, cosTheta -0.82989976, sinTheta -0.55791252,
X  1.50600095, cosTheta -0.82907466, sinTheta -0.55913792,
X  1.50601584, cosTheta -0.82824684, sinTheta -0.56036343,
X  1.50603020, cosTheta -0.82741630, sinTheta -0.56158905,
X  1.50604403, cosTheta -0.82658304, sinTheta -0.56281479,
X  1.50605731, cosTheta -0.82574704, sinTheta -0.56404063,
X  1.50607005, cosTheta -0.82490830, sinTheta -0.56526657,
X  1.50608225, cosTheta -0.82406681, sinTheta -0.56649262,
X  1.50609390, cosTheta -0.82322258, sinTheta -0.56771876,
X  1.50610500, cosTheta -0.82237558, sinTheta -0.56894499,
X  1.50611554, cosTheta -0.82152583, sinTheta -0.57017130,
X  1.50612553, cosTheta -0.82067330, sinTheta -0.57139770,
X  1.50613495, cosTheta -0.81981800, sinTheta -0.57262418,
X  1.50614381, cosTheta -0.81895991, sinTheta -0.57385073,
X  1.50615210, cosTheta -0.81809904, sinTheta -0.57507736,
X  1.50615982, cosTheta -0.81723537, sinTheta -0.57630404,
X  1.50616697, cosTheta -0.81636890, sinTheta -0.57753079,
X  1.50617354, cosTheta -0.81549963, sinTheta -0.57875760,
X  1.50617953, cosTheta -0.81462754, sinTheta -0.57998446,
X  1.50618494, cosTheta -0.81375264, sinTheta -0.58121136,
X  1.50618976, cosTheta -0.81287491, sinTheta -0.58243831,
X  1.50619399, cosTheta -0.81199435, sinTheta -0.58366529,
X  1.50619763, cosTheta -0.81111096, sinTheta -0.58489231,
X  1.50620067, cosTheta -0.81022472, sinTheta -0.58611936,
X  1.50620311, cosTheta -0.80933563, sinTheta -0.58734643,
X  1.50620495, cosTheta -0.80844369, sinTheta -0.58857352,
X  1.50620618, cosTheta -0.80754889, sinTheta -0.58980063,
X  1.50620681, cosTheta -0.80665123, sinTheta -0.59102774,
X  1.50620681, cosTheta -0.80575069, sinTheta -0.59225486,
X  1.50620621, cosTheta -0.80484728, sinTheta -0.59348198,
X  1.50620498, cosTheta -0.80394098, sinTheta -0.59470909,
X  1.50620313, cosTheta -0.80303179, sinTheta -0.59593619,
X  1.50620065, cosTheta -0.80211971, sinTheta -0.59716327,
